purchase_date,usd_brl_rate,selic_rate,selic_target,ipca_inflation,usd_brl_change,usd_brl_volatility,usd_brl_30day_avg,usd_brl_high,usd_brl_low,selic_changed,high_interest_period
2017-09-04,3.1389,0.034749,9.25,0.16,0.0005950420248428401,0.014598186087195248,3.1542188888888893,0,0,0,1
2017-09-05,3.1203,0.034749,9.25,0.16,-0.0059256427410876444,0.013419118872790512,3.154053333333333,0,0,0,1
2017-09-06,3.1133,0.034749,9.25,0.16,-0.0022433740345478848,0.011540359360921532,3.1536066666666667,0,0,0,1
2017-09-07,3.10205,0.034749,9.25,0.16,-0.0036135290527735675,0.014096698833014712,3.1526083333333337,0,0,0,1
2017-09-08,3.0908,0.031096,8.25,0.16,-0.0036266340000966624,0.018691964504468805,3.1507549999999998,0,0,1,0
2017-09-09,3.0889333333333333,0.031096,8.25,0.16,-0.0006039428842586902,0.0203867756570869,3.1485761111111112,0,0,0,0
2017-09-10,3.087066666666667,0.031096,8.25,0.16,-0.000604307851685526,0.01930679657993895,3.1458283333333332,0,0,0,0
2017-09-11,3.0852,0.031096,8.25,0.16,-0.0006046732604846339,0.01393326830315478,3.142803888888889,0,0,0,0
2017-09-12,3.1144,0.031096,8.25,0.16,0.009464540386360687,0.01247861080058427,3.140538333333333,0,0,0,0
2017-09-13,3.1343,0.031096,8.25,0.16,0.006389673773439686,0.018167711124752694,3.1387216666666666,0,0,0,0
2017-09-14,3.1354,0.031096,8.25,0.16,0.0003509555562646316,0.022525020773482222,3.1366483333333335,0,0,0,0
2017-09-15,3.1255,0.031096,8.25,0.16,-0.0031574918670663754,0.022656679639223062,3.135265,0,0,0,0
2017-09-16,3.124966666666667,0.031096,8.25,0.16,-0.00017063936436834126,0.021080897343412317,3.134087222222222,0,0,0,0
